2007 1 1T007  0.00
2008 1 1T007  0.00
2009 1 1T007  0.00
2010 1 1T007  8.80
2011 1 1T007  0.00
2012 1 1T007  0.00
2013 1 1T007  0.00
2014 1 1T007  0.00
2015 1 1T007  0.00
2016 1 1T007  0.00
2017 1 1T007  0.00
2018 1 1T007  0.00
1989 1 2T133  0.00
1990 1 2T133  0.00
1991 1 2T133  0.00
1992 1 2T133  0.00
1993 1 2T133  1.60
1994 1 2T133  0.00
1995 1 2T133  0.00
1996 1 2T133  3.00
1997 1 2T133  0.00
1998 1 2T133  0.00
1999 1 2T133 24.60
2000 1 2T133  0.00
2001 1 2T133  0.00
2002 1 2T133  0.00
2003 1 2T133  0.00
2004 1 2T133  0.00
2005 1 2T133  0.00
2006 1 2T133  0.00
2007 1 2T133  0.40
2008 1 2T133  0.00
2009 1 2T133  0.00
2010 1 2T133  1.40
2011 1 2T133  0.00
2012 1 2T133  0.00
2013 1 2T133  0.00
2014 1 2T133  0.00
2015 1 2T133 12.60
2016 1 2T133  5.80
2017 1 2T133  1.60
2018 1 2T133  0.00
1989 1 2T137  0.00
1990 1 2T137  0.00
1991 1 2T137  0.00
1992 1 2T137  0.00
1993 1 2T137  0.00
1994 1 2T137  0.00
1995 1 2T137  8.80
1996 1 2T137 12.40
1997 1 2T137  0.00
1998 1 2T137  0.00
1999 1 2T137 49.60
2000 1 2T137  0.00
2001 1 2T137  0.00
2002 1 2T137  0.00
2003 1 2T137  0.00
2004 1 2T137  0.00
2005 1 2T137  0.00
2006 1 2T137  0.00
2007 1 2T137  0.20
2008 1 2T137  0.00
2009 1 2T137  4.20
2010 1 2T137 13.00
2011 1 2T137  0.00
2012 1 2T137  0.00
2013 1 2T137  0.00
2014 1 2T137  0.00
2015 1 2T137  4.60
2016 1 2T137 14.00
2017 1 2T137  0.60
2018 1 2T137  0.10
1989 1 2T040  0.00
1990 1 2T040  0.00
1991 1 2T040  0.00
1992 1 2T040  0.00
1993 1 2T040  0.00
1994 1 2T040  0.00
1995 1 2T040  0.00
1996 1 2T040  7.40
1997 1 2T040  0.00
1998 1 2T040  0.00
1999 1 2T040 19.60
2000 1 2T040  0.00
2001 1 2T040  0.00
2002 1 2T040  0.00
2003 1 2T040  0.00
2004 1 2T040  0.00
2005 1 2T040  0.00
2006 1 2T040  0.00
2007 1 2T040  4.60
2008 1 2T040  0.00
2009 1 2T040  0.00
2010 1 2T040 11.40
2011 1 2T040  0.00
2012 1 2T040  0.00
2013 1 2T040  0.00
2014 1 2T040  0.00
2015 1 2T040  8.80
2016 1 2T040  0.00
2017 1 2T040  5.20
2018 1 2T040  0.00
1989 1 2T120  0.00
1990 1 2T120  0.00
1991 1 2T120  0.00
1992 1 2T120  0.00
1993 1 2T120  0.00
1994 1 2T120  0.00
1995 1 2T120  0.00
1996 1 2T120 20.30
1997 1 2T120  0.00
1998 1 2T120  0.00
1999 1 2T120 20.00
2000 1 2T120  0.00
2001 1 2T120  0.00
2002 1 2T120  0.00
2003 1 2T120  0.00
2004 1 2T120  0.00
2005 1 2T120  0.00
2006 1 2T120  0.00
2007 1 2T120  6.00
2008 1 2T120  0.00
2009 1 2T120  0.00
2010 1 2T120  8.10
2011 1 2T120  0.00
2012 1 2T120  0.00
2013 1 2T120  0.00
2014 1 2T120  0.00
2015 1 2T120 14.10
2016 1 2T120  2.40
2017 1 2T120  3.50
2018 1 2T120  0.00
1989 1 2T000  0.00
1990 1 2T000  0.00
1991 1 2T000  0.00
1992 1 2T000  0.00
1993 1 2T000  0.10
1994 1 2T000  0.00
1995 1 2T000  0.00
1996 1 2T000 21.20
1997 1 2T000  0.00
1998 1 2T000  0.00
1999 1 2T000 21.50
2000 1 2T000  0.00
2001 1 2T000  0.00
2002 1 2T000  0.00
2003 1 2T000  0.00
2004 1 2T000  0.00
2005 1 2T000  0.00
2006 1 2T000  0.00
2007 1 2T000  0.10
2008 1 2T000  0.00
2009 1 2T000  0.00
2010 1 2T000  0.20
2011 1 2T000  0.00
2012 1 2T000  0.00
2013 1 2T000  0.00
2014 1 2T000  0.00
2015 1 2T000 18.10
2016 1 2T000  5.70
2017 1 2T000  2.80
2018 1 2T000  0.00
1989 1 2T001  0.00
1990 1 2T001  0.00
1991 1 2T001  0.00
1992 1 2T001  0.00
1993 1 2T001  0.00
1994 1 2T001  0.00
1995 1 2T001  1.20
1996 1 2T001  4.70
1997 1 2T001  0.00
1998 1 2T001  0.00
1999 1 2T001  0.30
2000 1 2T001  0.00
2001 1 2T001  0.00
2002 1 2T001  0.00
2003 1 2T001  0.00
2004 1 2T001  0.00
2005 1 2T001  0.00
2006 1 2T001  0.00
2007 1 2T001  3.50
2008 1 2T001  0.00
2009 1 2T001  0.00
2010 1 2T001 18.90
2011 1 2T001  0.00
2012 1 2T001  0.00
2013 1 2T001  0.00
2014 1 2T001  0.00
2015 1 2T001  1.20
2016 1 2T001  0.90
2017 1 2T001  0.00
2018 1 2T001  0.00
1989 1 2T002  0.00
1990 1 2T002  0.00
1991 1 2T002  0.00
1992 1 2T002  0.00
1993 1 2T002  0.00
1994 1 2T002  0.00
1995 1 2T002  0.00
1996 1 2T002  0.00
1997 1 2T002  0.00
1998 1 2T002  0.00
1999 1 2T002  0.00
2000 1 2T002  0.00
2001 1 2T002  0.00
2002 1 2T002  0.00
2003 1 2T002  0.00
2004 1 2T002  0.00
2005 1 2T002  0.00
2006 1 2T002  0.00
2007 1 2T002  0.00
2008 1 2T002  0.00
2009 1 2T002  0.00
2010 1 2T002  6.00
2011 1 2T002  0.00
2012 1 2T002  0.00
2013 1 2T002  0.00
2014 1 2T002  0.00
2015 1 2T002  0.00
2016 1 2T002  0.00
2017 1 2T002  0.00
2018 1 2T002  0.00
1989 1 2T003  0.00
1990 1 2T003  0.00
1991 1 2T003  0.00
1992 1 2T003  0.00
1993 1 2T003  0.00
1994 1 2T003  0.00
1995 1 2T003  0.00
1996 1 2T003  0.00
1997 1 2T003  0.00
1998 1 2T003  0.00
1999 1 2T003  0.00
2000 1 2T003  0.00
2001 1 2T003  0.00
2002 1 2T003  0.00
2003 1 2T003  0.00
2004 1 2T003  0.00
2005 1 2T003  0.00
2006 1 2T003  0.00
2007 1 2T003  0.00
2008 1 2T003  0.00
2009 1 2T003  0.00
2010 1 2T003  3.20
2011 1 2T003  0.00
2012 1 2T003  0.00
2013 1 2T003  0.00
2014 1 2T003  0.00
2015 1 2T003  4.20
2016 1 2T003  0.00
2017 1 2T003  0.00
2018 1 2T003  0.00
1989 1 2T004  0.00
1990 1 2T004  0.00
1991 1 2T004  0.00
1992 1 2T004  0.00
1993 1 2T004  0.00
1994 1 2T004  0.00
1995 1 2T004  5.60
1996 1 2T004 20.00
1997 1 2T004  0.00
1998 1 2T004  0.00
1999 1 2T004  8.00
2000 1 2T004  0.00
2001 1 2T004  0.00
2002 1 2T004  0.00
2003 1 2T004  0.00
2004 1 2T004  0.00
2005 1 2T004  0.00
2006 1 2T004  0.00
2007 1 2T004  0.00
2008 1 2T004  0.00
2009 1 2T004  0.00
2010 1 2T004  0.00
2011 1 2T004  0.00
2012 1 2T004  0.00
2013 1 2T004  0.00
2014 1 2T004  0.00
2015 1 2T004  7.50
2016 1 2T004  0.90
2017 1 2T004  1.30
2018 1 2T004  0.00
1989 1 2T007  0.00
1990 1 2T007  0.00
1991 1 2T007  0.00
1992 1 2T007  0.00
1993 1 2T007  0.00
1994 1 2T007  0.00
1995 1 2T007  0.00
1996 1 2T007  7.40
1997 1 2T007  0.00
1998 1 2T007  0.00
1999 1 2T007  8.60
2000 1 2T007  0.00
2001 1 2T007  0.00
2002 1 2T007  0.00
2003 1 2T007  0.00
2004 1 2T007  0.00
2005 1 2T007  0.00
2006 1 2T007  0.00
2007 1 2T007  0.00
2008 1 2T007  0.00
2009 1 2T007  0.00
2010 1 2T007  8.80
2011 1 2T007  0.00
2012 1 2T007  0.00
2013 1 2T007  0.00
2014 1 2T007  0.00
2015 1 2T007  6.40
2016 1 2T007  1.40
2017 1 2T007  0.00
2018 1 2T007  0.00
1989 1 3T133  0.00
1990 1 3T133  0.00
1991 1 3T133  0.20
1992 1 3T133  0.00
1993 1 3T133  0.90
1994 1 3T133  0.00
1995 1 3T133 15.00
1996 1 3T133  0.00
1997 1 3T133  0.00
1998 1 3T133  0.00
1999 1 3T133 22.00
2000 1 3T133  0.00
2001 1 3T133  0.00
2002 1 3T133  0.00
2003 1 3T133  0.00
2004 1 3T133  0.00
2005 1 3T133  0.00
2006 1 3T133  0.00
2007 1 3T133  7.30
2008 1 3T133  0.00
2009 1 3T133  0.00
2010 1 3T133  1.40
2011 1 3T133  0.00
2012 1 3T133  0.00
2013 1 3T133  0.00
2014 1 3T133  0.00
2015 1 3T133  2.50
2016 1 3T133 53.50
2017 1 3T133  2.00
2018 1 3T133  0.00
1989 1 3T137  0.00
1990 1 3T137  0.00
1991 1 3T137  0.00
1992 1 3T137  0.00
1993 1 3T137  0.00
1994 1 3T137  0.00
1995 1 3T137 14.40
1996 1 3T137  5.00
1997 1 3T137  0.00
1998 1 3T137  0.00
1999 1 3T137 13.40
2000 1 3T137  0.00
2001 1 3T137  0.00
2002 1 3T137  0.00
2003 1 3T137  0.00
2004 1 3T137  0.00
2005 1 3T137  0.00
2006 1 3T137  0.00
2007 1 3T137  4.60
2008 1 3T137  0.00
2009 1 3T137  0.00
2010 1 3T137  0.00
2011 1 3T137  0.00
2012 1 3T137  0.00
2013 1 3T137  0.00
2014 1 3T137  0.00
2015 1 3T137  1.10
2016 1 3T137 74.20
2017 1 3T137 11.00
2018 1 3T137  0.00
1989 1 3T040  0.00
1990 1 3T040  0.00
1991 1 3T040  0.00
1992 1 3T040  0.00
1993 1 3T040  0.00
1994 1 3T040  0.00
1995 1 3T040  0.00
1996 1 3T040 15.80
1997 1 3T040  0.00
1998 1 3T040  0.00
1999 1 3T040  6.20
2000 1 3T040  0.00
2001 1 3T040  0.00
2002 1 3T040  0.00
2003 1 3T040  0.00
2004 1 3T040  0.00
2005 1 3T040  0.00
2006 1 3T040  0.00
2007 1 3T040  0.80
2008 1 3T040  0.00
2009 1 3T040  0.00
2010 1 3T040  0.00
2011 1 3T040  0.00
2012 1 3T040  0.00
2013 1 3T040  0.00
2014 1 3T040  0.00
2015 1 3T040 26.20
2016 1 3T040 87.20
2017 1 3T040  0.00
2018 1 3T040  0.00
1989 1 3T120  0.00
1990 1 3T120  0.00
1991 1 3T120  0.00
1992 1 3T120  0.00
1993 1 3T120  0.00
1994 1 3T120  0.00
1995 1 3T120  0.00
1996 1 3T120  5.80
1997 1 3T120  0.00
1998 1 3T120  0.00
1999 1 3T120 17.00
2000 1 3T120  0.00
2001 1 3T120  0.00
2002 1 3T120  0.00
2003 1 3T120  0.00
2004 1 3T120  0.00
2005 1 3T120  0.00
2006 1 3T120  0.00
2007 1 3T120  0.00
2008 1 3T120  0.00
2009 1 3T120  0.00
2010 1 3T120  0.00
2011 1 3T120  0.00
2012 1 3T120  0.00
2013 1 3T120  0.00
2014 1 3T120  0.00
2015 1 3T120 13.80
2016 1 3T120 47.60
2017 1 3T120  1.90
2018 1 3T120  0.00
1989 1 3T000  0.00
1990 1 3T000  0.00
1991 1 3T000  0.00
1992 1 3T000  0.00
1993 1 3T000  1.90
1994 1 3T000  0.00
1995 1 3T000  0.60
1996 1 3T000  0.00
1997 1 3T000  0.00
1998 1 3T000  0.00
1999 1 3T000  1.40
2000 1 3T000  0.00
2001 1 3T000  0.00
2002 1 3T000  0.00
2003 1 3T000  0.00
2004 1 3T000  0.00
2005 1 3T000  0.00
2006 1 3T000  0.00
2007 1 3T000  4.70
2008 1 3T000  0.00
2009 1 3T000  0.00
2010 1 3T000  0.00
2011 1 3T000  0.00
2012 1 3T000  0.00
2013 1 3T000  0.00
2014 1 3T000  0.00
2015 1 3T000  0.20
2016 1 3T000 68.20
2017 1 3T000  1.20
2018 1 3T000  0.00
1989 1 3T001  0.00
1990 1 3T001  0.00
1991 1 3T001  0.00
1992 1 3T001  0.00
1993 1 3T001  0.00
1994 1 3T001  0.00
1995 1 3T001  2.10
1996 1 3T001  0.70
1997 1 3T001  0.10
1998 1 3T001  0.00
1999 1 3T001  0.00
2000 1 3T001  0.00
2001 1 3T001  0.00
2002 1 3T001  0.00
2003 1 3T001  0.00
2004 1 3T001  0.00
2005 1 3T001  0.00
2006 1 3T001  0.00
2007 1 3T001  2.90
2008 1 3T001  0.00
2009 1 3T001  0.40
2010 1 3T001  0.70
2011 1 3T001  1.10
2012 1 3T001  0.00
2013 1 3T001  0.00
2014 1 3T001  0.00
2015 1 3T001  0.00
2016 1 3T001 51.40
2017 1 3T001  0.00
2018 1 3T001  0.00
1989 1 3T002  0.00
1990 1 3T002  0.00
1991 1 3T002  0.00
1992 1 3T002  0.00
1993 1 3T002  3.50
1994 1 3T002  0.00
1995 1 3T002  0.00
1996 1 3T002  0.00
1997 1 3T002  0.00
1998 1 3T002  0.00
1999 1 3T002  0.00
2000 1 3T002  0.00
2001 1 3T002  0.00
2002 1 3T002  0.00
2003 1 3T002  0.00
2004 1 3T002  0.00
2005 1 3T002  0.00
2006 1 3T002  0.00
2007 1 3T002  0.00
2008 1 3T002  0.00
2009 1 3T002  0.00
2010 1 3T002  0.00
2011 1 3T002  0.00
2012 1 3T002  0.00
2013 1 3T002  0.00
2014 1 3T002  0.00
2015 1 3T002  0.00
2016 1 3T002  8.10
2017 1 3T002  0.00
2018 1 3T002  0.00
1989 1 3T003  0.00
1990 1 3T003  0.00
1991 1 3T003  0.00
1992 1 3T003  0.00
1993 1 3T003  1.00
1994 1 3T003  0.00
1995 1 3T003  2.50
1996 1 3T003  0.00
1997 1 3T003  0.00
1998 1 3T003  0.00
1999 1 3T003  0.00
2000 1 3T003  0.00
2001 1 3T003  0.00
2002 1 3T003  0.00
2003 1 3T003  0.00
2004 1 3T003  0.00
2005 1 3T003  0.00
2006 1 3T003  0.00
2007 1 3T003 16.00
2008 1 3T003  0.00
2009 1 3T003  0.00
2010 1 3T003  0.00
2011 1 3T003  0.00
2012 1 3T003  0.00
2013 1 3T003  0.00
2014 1 3T003  0.00
2015 1 3T003  3.00
2016 1 3T003 72.00
2017 1 3T003  0.00
2018 1 3T003  0.00
1989 1 3T004  0.00
1990 1 3T004  0.00
1991 1 3T004  0.00
1992 1 3T004  0.00
1993 1 3T004  0.00
1994 1 3T004  0.00
1995 1 3T004 15.60
1996 1 3T004  0.00
1997 1 3T004  0.00
1998 1 3T004  0.00
1999 1 3T004  0.00
2000 1 3T004  0.00
2001 1 3T004  0.00
2002 1 3T004  0.00
2003 1 3T004  0.00
2004 1 3T004  0.00
2005 1 3T004  0.00
2006 1 3T004  0.00
2007 1 3T004  0.00
2008 1 3T004  0.00
2009 1 3T004  0.00
2010 1 3T004  0.00
2011 1 3T004  0.00
2012 1 3T004  0.00
2013 1 3T004  0.00
2014 1 3T004  0.00
2015 1 3T004  8.20
2016 1 3T004 67.20
2017 1 3T004  0.00
2018 1 3T004  0.00
1989 1 3T007  0.00
1990 1 3T007  0.00
1991 1 3T007  2.40
1992 1 3T007  0.00
1993 1 3T007  0.00
1994 1 3T007  0.00
1995 1 3T007  0.00
1996 1 3T007  5.20
1997 1 3T007  0.00
1998 1 3T007  0.00
1999 1 3T007  0.80
2000 1 3T007  0.00
2001 1 3T007  0.00
2002 1 3T007  0.00
2003 1 3T007  0.00
2004 1 3T007  0.00
2005 1 3T007  0.00
2006 1 3T007  0.00
2007 1 3T007 37.40
2008 1 3T007  0.00
2009 1 3T007  0.00
2010 1 3T007  0.00
2011 1 3T007  0.00
2012 1 3T007  0.00
2013 1 3T007  0.00
2014 1 3T007  0.00
2015 1 3T007  7.80
2016 1 3T007 67.80
2017 1 3T007  0.00
2018 1 3T007  0.00
1989 1 4T133  0.00
1990 1 4T133  0.00
1991 1 4T133 19.40
1992 1 4T133  0.00
1993 1 4T133  6.50
1994 1 4T133  0.00
1995 1 4T133  6.00
1996 1 4T133  0.00
1997 1 4T133  0.00
1998 1 4T133  0.00
1999 1 4T133  0.00
2000 1 4T133  0.00
2001 1 4T133  0.00
2002 1 4T133  0.00
2003 1 4T133  0.00
2004 1 4T133  0.00
2005 1 4T133  5.00
2006 1 4T133  0.00
2007 1 4T133  0.00
2008 1 4T133  0.00
2009 1 4T133  0.00
2010 1 4T133  0.40
2011 1 4T133  1.90
2012 1 4T133  0.00
2013 1 4T133  0.00
2014 1 4T133  0.00
2015 1 4T133  1.50
2016 1 4T133  0.00
2017 1 4T133  0.60
2018 1 4T133  0.00
1989 1 4T137 43.00
1990 1 4T137  0.00
1991 1 4T137  0.00
1992 1 4T137  0.00
1993 1 4T137  0.00
1994 1 4T137  0.00
1995 1 4T137 40.20
1996 1 4T137 10.80
1997 1 4T137  0.00
1998 1 4T137  0.00
1999 1 4T137  4.00
2000 1 4T137  0.00
2001 1 4T137  0.00
2002 1 4T137  0.00
2003 1 4T137  0.00
2004 1 4T137  0.00
2005 1 4T137  0.00
2006 1 4T137  0.00
2007 1 4T137  0.00
2008 1 4T137  0.00
2009 1 4T137  0.00
2010 1 4T137  8.60
2011 1 4T137 10.00
2012 1 4T137  0.00
2013 1 4T137  0.40
2014 1 4T137  0.00
2015 1 4T137  0.10
2016 1 4T137  0.60
2017 1 4T137  2.90
2018 1 4T137  0.00
1989 1 4T040  0.00
1990 1 4T040  0.00
1991 1 4T040  0.00
1992 1 4T040  0.00
1993 1 4T040  0.00
1994 1 4T040  0.00
1995 1 4T040  6.00
1996 1 4T040  0.00
1997 1 4T040 17.00
1998 1 4T040  0.00
1999 1 4T040  0.00
2000 1 4T040  0.00
2001 1 4T040  0.00
2002 1 4T040  0.00
2003 1 4T040  0.00
2004 1 4T040  0.00
2005 1 4T040  0.00
2006 1 4T040  0.00
2007 1 4T040  0.00
2008 1 4T040  0.00
2009 1 4T040  0.00
2010 1 4T040  1.00
2011 1 4T040 15.20
2012 1 4T040  0.00
2013 1 4T040  0.00
2014 1 4T040  0.00
2015 1 4T040  0.00
2016 1 4T040  0.00
2017 1 4T040  0.00
2018 1 4T040  0.00
1989 1 4T120  0.00
1990 1 4T120  0.00
1991 1 4T120 66.00
1992 1 4T120  0.00
1993 1 4T120 55.40
1994 1 4T120  0.00
1995 1 4T120 17.20
1996 1 4T120  2.00
1997 1 4T120  0.00
1998 1 4T120  0.00
1999 1 4T120  0.00
2000 1 4T120  0.00
2001 1 4T120  0.00
2002 1 4T120  0.00
2003 1 4T120  0.00
2004 1 4T120  0.00
2005 1 4T120  0.00
2006 1 4T120  0.00
2007 1 4T120  0.00
2008 1 4T120  0.00
2009 1 4T120  0.00
2010 1 4T120  0.00
2011 1 4T120 10.00
2012 1 4T120  0.00
2013 1 4T120  0.00
2014 1 4T120  0.00
2015 1 4T120  1.10
2016 1 4T120  0.00
2017 1 4T120  0.60
2018 1 4T120  0.00
1989 1 4T000  0.00
1990 1 4T000  0.00
1991 1 4T000 26.30
1992 1 4T000  0.00
1993 1 4T000  3.10
1994 1 4T000  0.00
1995 1 4T000 12.70
1996 1 4T000  0.00
1997 1 4T000  2.20
1998 1 4T000  0.00
1999 1 4T000  0.00
2000 1 4T000  0.00
2001 1 4T000  0.00
2002 1 4T000  0.00
2003 1 4T000  0.00
2004 1 4T000  0.00
2005 1 4T000  1.50
2006 1 4T000  0.00
2007 1 4T000  0.00
2008 1 4T000  0.00
2009 1 4T000  0.00
2010 1 4T000  0.00
2011 1 4T000  2.10
2012 1 4T000  0.00
2013 1 4T000  0.00
2014 1 4T000  0.00
2015 1 4T000  2.90
2016 1 4T000  0.00
2017 1 4T000  0.40
2018 1 4T000  0.00
1989 1 4T001  0.00
1990 1 4T001  0.00
1991 1 4T001  1.00
1992 1 4T001  0.00
1993 1 4T001  1.60
1994 1 4T001  0.00
1995 1 4T001 17.20
1996 1 4T001  0.00
1997 1 4T001  5.30
1998 1 4T001  0.00
1999 1 4T001  0.00
2000 1 4T001  0.00
2001 1 4T001  0.00
2002 1 4T001  0.00
2003 1 4T001  0.00
2004 1 4T001  0.00
2005 1 4T001  0.00
2006 1 4T001  0.00
2007 1 4T001  0.00
2008 1 4T001  0.00
2009 1 4T001  1.70
2010 1 4T001  0.00
2011 1 4T001 11.90
2012 1 4T001  0.00
2013 1 4T001  0.00
2014 1 4T001  0.00
